Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2025,8,ADILABAD,NARNOOR,JHARI,1917158,Loddiguda,20,1,0,20,0,1,12,6,3
2025,8,MAHABUBABAD ,MARIPEDA,NARSIMHULAPET,2110329,Ramanna Gudem -1,9,0,1,10,0,0,9,1,0
2025,8,MAHABUBABAD ,MARIPEDA,NARSIMHULAPET,2110243,Ramanna Gudem - 2,12,1,1,13,1,0,10,3,1
2025,8,MAHABUBABAD ,MARIPEDA,NARSIMHULAPET,2110311,Narsimuhlapeta - 5,17,0,0,16,0,1,17,0,0
2025,8,KARIMNAGAR,KARIMNAGAR(U),MARUTHINAGAR,2007095,MANGALIWADA-II,63,7,0,67,3,0,60,9,1
2025,8,JAGITYAL,METPALLY,Ibrahimpatnam,2011121,Bardipur,64,1,2,65,2,0,60,6,1
2025,8,MAHABUBABAD ,MARIPEDA,DHANTHALAPALLY,2110125,Dhatla - 2,45,4,2,48,3,0,47,1,3
2025,8,NIZAMABAD,DICHPALLY,Dichpally,1809076,Dharmaram-3,30,7,1,31,7,0,34,4,0
2025,8,NIZAMABAD,DICHPALLY,Dichpally,1809262,Dichapally,19,5,1,20,5,0,17,2,6
2025,8,KUMARAMBHEEM-ASIFABAD,SIRPUR,Penchikalpet,1913160,Pothapally,21,1,3,21,3,1,18,5,2
2025,8,NIZAMABAD,DICHPALLY,Navipet,1809212,Navipet-5,53,5,0,55,3,0,42,13,3
2025,8,KUMARAMBHEEM-ASIFABAD,SIRPUR,Lonavelly,1913035,Itkalpahad,43,12,3,55,3,0,33,22,3
2025,8,BHADRADRI-KOTHAGUDEM,CHERLA,Anjaneyapuram,2222008,Thippapuram,25,20,7,34,15,3,34,10,8
2025,8,NIZAMABAD,DICHPALLY,Makloor,1809126,Makloor-1,162,0,0,152,9,1,162,0,0
2025,8,NIZAMABAD,DICHPALLY,Makloor,1809144,Galib Nagar,22,0,1,22,1,0,5,8,10
2025,8,JAGITYAL,METPALLY,korutla urban 2,2011346,B J Colany-1,170,4,0,173,1,0,156,17,1
2025,8,ADILABAD,NARNOOR,TADIHATNUR,1917090,Bhojjuguda,27,7,1,34,1,0,20,11,4
2025,8,MAHABUBABAD ,MARIPEDA,THALLA OOKAL,2110368,Vaguoddu Thanda  ,10,0,1,10,1,0,11,0,0
2025,8,ADILABAD,NARNOOR,TADIHATNUR,1917179,Muslimguda,57,1,0,57,1,0,54,4,0
2025,8,MAHABUBABAD ,MARIPEDA,THALLA OOKAL,2110086,Pam Danda Thanda,23,5,0,23,5,0,27,1,0
2025,8,NIZAMABAD,DICHPALLY,Sirnapally,1809194,Sirnapally-1,52,13,4,60,9,0,53,11,5
2025,8,KUMARAMBHEEM-ASIFABAD,SIRPUR,Kouthala,1913053,Kanki,34,7,1,41,1,0,23,18,1
2025,8,JAGITYAL,METPALLY,jaggasagar,2011053,Jaggasagar - III,87,6,1,91,3,0,81,11,2
2025,8,JAGITYAL,METPALLY,kathalapur ,2011189,Kathalapur - II,37,1,1,39,0,0,27,11,1
2025,8,BHADRADRI-KOTHAGUDEM,CHERLA,Tegada,2222076,Peddipally,15,5,1,18,3,0,13,7,1
2025,8,BHADRADRI-KOTHAGUDEM,CHERLA,Tegada,2222058,Satyanarayanapuram,24,7,3,29,4,1,25,7,2
2025,8,MAHABUBABAD ,MARIPEDA,MARIPEDA,2110018,Kotha Thanda,33,0,0,33,0,0,31,2,0
2025,8,KARIMNAGAR,KARIMNAGAR(U),DURSHED,2006041,Mugdhampur-2,33,12,2,46,1,0,20,20,7
2025,8,JAGITYAL,METPALLY,metpally urban,2011014,SRSP Camp,215,10,3,216,11,1,205,21,2
2025,8,JAGITYAL,METPALLY,chittapur,2011082,Kusthapur -2,76,3,0,67,12,0,78,1,0
2025,8,MAHABUBABAD ,MARIPEDA,NEELKURTHY,2110300,Neelikurthy - 2,16,2,0,16,2,0,18,0,0
2025,8,MEDAK,RAMAYAMPET,Masaipet,1708022,Masaiapet-I,52,8,1,59,1,1,44,13,4
2025,8,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302114,Mahamaicolony,109,19,2,120,10,0,111,18,1
2025,8,HANMAKONDA,HANAMKONDA (U),Panthini,2115151,Singaram-2,32,12,1,40,5,0,36,7,2
2025,8,MAHABUBABAD ,GUDUR,Gudur,2105242,Vampu Thanda,8,2,1,11,0,0,0,3,8
2025,8,SANGAREDDY,NARAYANKHED,Nizampet,1706150,Nizampet - V,67,2,4,73,0,0,3,40,30
2025,8,SANGAREDDY,NARAYANKHED,Kalher,1706164,Devunipally,45,9,3,55,2,0,28,18,11
2025,8,SANGAREDDY,NARAYANKHED,Nizampet,1706299,KEERYANAYAK THANDA,17,0,0,15,2,0,15,2,0
2025,8,RANGAREDDY,IBRAHIMPATANAM,Ibrahimpatnam,1504011,Polakampally-1,83,15,2,95,5,0,82,17,1
2025,8,SANGAREDDY,NARAYANKHED,Erakpally,1706364,GURUSING THANDA,25,2,1,23,2,3,25,2,1
2025,8,NALGONDA,MIRYALAGUDA (U),ANNARAM,2307212,Chakram Thanda,5,0,0,5,0,0,2,2,1
2025,8,JANGAON,KODAKANDLA,Chinnamadur,2108135,Chintha Bai thanda,22,2,0,24,0,0,22,1,1
2025,8,HANMAKONDA,PARKAL,Parkal,2113216,Rajipeta S C,33,16,1,47,3,0,31,18,1
2025,8,KAMAREDDY,DOMAKONDA,Palwancha,1805103,Fareedpet-2,47,6,1,52,2,0,39,14,1
2025,8,YADADRI-BHUVANGIRI,RAMANNAPET (R),Munipampula,2315032,Munipampula - 3,21,4,0,23,2,0,21,4,0
2025,8,NAGARKURNOOL,KOLLAPUR,Yellor,1410152,Narlapur-II,38,2,0,39,0,1,26,14,0
2025,8,YADADRI-BHUVANGIRI,RAMANNAPET (R),Koyyalagudem,2315218,Malkapuram-4,49,10,0,56,3,0,55,4,0
2025,8,HANMAKONDA,PARKAL,Shayampet,2113147,Mylaram - IV,18,2,1,20,1,0,18,2,1
2025,8,JANGAON,KODAKANDLA,Eeravennu,2108068,Gudur-III,41,5,1,46,1,0,38,8,1
2025,8,HANMAKONDA,PARKAL,Damera,2106110,Ladella II,29,4,1,33,1,0,17,10,7
2025,8,YADADRI-BHUVANGIRI,RAMANNAPET (R),Ramannapeta,2315018,Siripuram - 1,44,2,0,46,0,0,41,5,0
2025,8,NAGARKURNOOL,KOLLAPUR,Sathapur,1417189,Narayanapally,47,9,1,55,2,0,46,11,0
2025,8,NAGARKURNOOL,KOLLAPUR,Sathapur,1417222,Vedukarao pally Tanda,8,6,3,17,0,0,5,6,6
2025,8,HANMAKONDA,PARKAL,Pathipaka,2113165,Pattipaka - III,21,2,0,21,1,1,17,6,0
2025,8,HANMAKONDA,PARKAL,Nagaram,2113198,Vellampally - VI,18,2,3,21,1,1,20,2,1
2025,8,NAGARKURNOOL,KOLLAPUR,Kollapur,1410220,Ramapur-III,39,2,0,40,1,0,35,6,0
2025,8,NALGONDA,MIRYALAGUDA (U),ISLAMPURA,2308033,Sunder Nagar-III,33,2,0,31,3,1,32,2,1
2025,8,HANMAKONDA,PARKAL,Akkampet,2106263,Akkampeta - III,59,6,1,62,4,0,60,5,1
2025,8,NARAYANPET,MAKTHAL,Narva,1403067,Kotha Pally-1,35,16,6,53,4,0,12,11,34
2025,8,KUMARAMBHEEM-ASIFABAD,WANKDI,KANNARGAON,1915003,Wankidi-III,37,4,0,40,1,0,19,19,3
2025,8,KUMARAMBHEEM-ASIFABAD,WANKDI,KANNARGAON,1915054,Pipargondhi,53,0,0,53,0,0,50,3,0
2025,8,KUMARAMBHEEM-ASIFABAD,WANKDI,WANKIDI,2318311,Dhobipatar,0,0,0,0,0,0,0,0,0
2025,8,KUMARAMBHEEM-ASIFABAD,WANKDI,KERAMERI,1915072,Sultanguda,18,5,0,23,0,0,1,3,19
2025,8,KUMARAMBHEEM-ASIFABAD,WANKDI,INDHANI,1915021,Khirdi-II,57,0,0,57,0,0,57,0,0
2025,8,KUMARAMBHEEM-ASIFABAD,WANKDI,MODI,1915089,Dhanora,20,2,0,22,0,0,17,4,1
2025,8,ADILABAD,ADILABAD(U),ANKOLI,1901350,Gundamloddi,11,1,1,11,2,0,8,4,1
2025,8,ADILABAD,ADILABAD(U),PIPPALDHARI,1901031,Linguguda,31,8,1,36,4,0,26,7,7
2025,8,KARIMNAGAR,KARIMNAGAR(U),SAWARN STREET,2007027,VAVILALAPALLI-I,75,8,1,84,0,0,60,19,5
2025,8,KARIMNAGAR,KARIMNAGAR(U),SAWARN STREET,2007045,SAHETHNAGAR-I,58,5,0,61,2,0,54,7,2
2025,8,NIZAMABAD,DICHPALLY,Amrad,1809369,Madhanpally Thanda,30,7,1,34,3,1,25,9,4
2025,8,JAGITYAL,METPALLY,korutla urban 1,2011296,Prakasham street -1,78,6,0,81,3,0,84,0,0
2025,8,JAGITYAL,METPALLY,korutla urban 1,2011307,Hazipura-1,104,4,2,109,1,0,92,10,8
2025,8,KAMAREDDY,YELLAREDDY,Lmpt_Mengaram,1810287,Rampoor Tanda -Maharaj Tanda,12,2,0,13,1,0,10,3,1
2025,8,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,KOMMUGUDEM,2220204,Machinapeta thanda,39,4,0,42,1,0,39,4,0
2025,8,SIDDIPET,SIDDIPET,Ibrahimnagar,1710279,CHOWDARAM-III ( Yellamma jalu ),24,3,0,22,5,0,26,1,0
2025,8,MAHABUBABAD ,MAHABUBABAD,Gandhampally,2211030,S P thanda,33,3,0,35,1,0,33,3,0
2025,8,NIZAMABAD,BODHAN,Kotagiri,1804153,Rampoor-2,30,1,0,29,2,0,31,0,0
2025,8,NIZAMABAD,BODHAN,Saloora,1804046,Saloora-3,47,9,0,56,0,0,39,17,0
2025,8,ADILABAD,JAINAD,Bheempoor,1901196,Gollaghat,16,5,0,20,1,0,12,7,2
2025,8,MAHABUBABAD ,MAHABUBABAD,Uppalapadu,2211244,Laxminarasimhapuram II,11,0,0,10,1,0,10,1,0
2025,8,JAGITYAL,MALLIAL,Kodimyal,2009092,Nachupally-4,48,13,1,53,8,1,50,10,2
2025,8,SIDDIPET,SIDDIPET,Chinnakodur,1710140,CHINNAKODUR-I,42,3,2,43,4,0,39,7,1
2025,8,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,CHANDRUGONDA,2220029,Chandrugonda - 4	 ,22,0,1,22,1,0,18,5,0
2025,8,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,CHANDRUGONDA,2220079,Maddukuru,50,14,3,60,7,0,39,25,3
2025,8,SIDDIPET,SIDDIPET,Narayanaraopet,1710122,JAKKAPUR-II,75,6,0,75,6,0,80,1,0
2025,8,KHAMMAM,THIRUMALAYAPALEM,Kusumanchi,2212215,Kotha Thanda -II,12,1,0,12,1,0,12,1,0
2025,8,KHAMMAM,THIRUMALAYAPALEM,Nelakondapally,2212122,Bodulabanda II,20,3,0,22,1,0,21,2,0
2025,8,KHAMMAM,THIRUMALAYAPALEM,Thirumalayapalem,2212015,Pindiprolu II,64,1,0,63,2,0,62,3,0
2025,8,NALGONDA,MUNUGODU,Ghattuppal,2310083,Pullemla-III,35,3,1,38,1,0,35,3,1
2025,8,NALGONDA,MUNUGODU,Ghattuppal,2310092,Ghattuppal-II,38,6,1,42,3,0,35,9,1
2025,8,NALGONDA,MUNUGODU,Veliminedu,2310185,Yepur-II,58,3,2,60,2,1,51,10,2
2025,8,NALGONDA,MUNUGODU,Veliminedu,2310190,Chinakaparthi-2,50,9,1,55,5,0,53,6,1
2025,8,NALGONDA,MUNUGODU,Munugodu,2310015,Kammagudem,62,6,1,66,3,0,64,4,1
2025,8,NALGONDA,MUNUGODU,Munugodu,2310215,Ramakrishnapuram,12,6,0,16,2,0,15,3,0
2025,8,KHAMMAM,THIRUMALAYAPALEM,Jeellacheruvu,2212083,Chegomma II,30,1,1,31,0,1,29,2,1
2025,8,KHAMMAM,THIRUMALAYAPALEM,Nayakangudem,2212113,Jakkepally II,30,1,0,29,2,0,30,1,0
2025,8,KHAMMAM,THIRUMALAYAPALEM,Nayakangudem,2212190,Raju thanda,14,0,1,14,0,1,12,0,3
2025,8,HANMAKONDA,PARKAL,Shayampet,2113143,Arepally,9,5,3,12,4,1,9,6,2
2025,8,HANMAKONDA,PARKAL,Shayampet,2113152,Peddakodepaka - IV,30,1,1,32,0,0,28,2,2
2025,8,NALGONDA,MIRYALAGUDA (U),GANDHI NAGAR,2308011,Shabu Nagar-1,25,3,0,25,3,0,23,5,0
2025,8,NALGONDA,MIRYALAGUDA (U),GANDHI NAGAR,2308020,Papusholadhibba-III,29,0,1,28,2,0,27,2,1
2025,8,HANMAKONDA,PARKAL,Nagaram,2113050,Nagaram - III,26,3,0,29,0,0,27,1,1
2025,8,HANMAKONDA,PARKAL,Nagaram,2113220,Venkatapur - II,16,0,3,18,1,0,8,5,6
2025,8,RANGAREDDY,CHEVELLA,HIMAYATH NAGAR,1502089,Bakaram I,91,6,0,95,2,0,86,11,0
2025,8,WANAPARTHY,PEBBAIR,Veepanagandla,1410237,Thoomkunta-II,23,2,1,24,2,0,18,6,2
2025,8,KARIMNAGAR,GANGADHARA,Arnakonda,2002125,Arnakonda-1,45,9,1,52,3,0,42,11,2
2025,8,SANGAREDDY,JOGIPET,Singoor,1703309,MUDIMANIKYAM-4,42,10,2,50,4,0,44,7,3
2025,8,RAJANNA-SIRICILLA,SIRICILLA,Ambedkarnagar,2014008,MARKANDEYAVEDI,80,4,0,82,2,0,63,19,2
2025,8,RAJANNA-SIRICILLA,SIRICILLA,Ambedkarnagar,2014025,VENKAMPETA -2,64,1,0,64,1,0,64,1,0
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,karlmarks colony,2102234,KrishnaColony II,54,3,1,56,2,0,46,11,1
2025,8,NIZAMABAD,ARMOOR,Jakranpally,1801274,Kolipak-2,89,1,0,90,0,0,90,0,0
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,karlmarks colony,2111157,Ramnayakthanda,39,2,0,38,3,0,37,3,1
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,Regonda,2113080,Regonda - III,27,4,0,31,0,0,26,5,0
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,Regonda,2113097,Bhagirthipeta - II,38,5,0,43,1,0,35,9,0
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,Regonda,2113229,Ramannagudem Stage,7,5,0,11,1,0,8,4,0
2025,8,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Gummadavalli,2201323,Chichodigumpu.	 ,4,6,2,11,1,0,0,2,10
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,CHELPUR,2111225,Rangaraopalli,6,4,1,8,2,1,3,7,1
2025,8,WARANGAL,NARSAMPET,NARSAMPET,2112011,Kothapalli,74,4,0,77,1,0,26,26,26
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Kothakonda,2001039,Dharmaram,24,1,0,25,0,0,17,5,3
2025,8,WARANGAL,NARSAMPET,NARSAMPET,2112280,Sarvapuram-II,107,2,0,92,17,0,105,3,1
2025,8,RAJANNA-SIRICILLA,SIRICILLA,Baddamyellareddynagar,2014011,B Y NAGAR - 5,64,2,0,66,0,0,60,6,0
2025,8,JAGITYAL,METPALLY,vellulla,2011040,Vittampet -1,24,6,0,27,2,1,25,5,0
2025,8,JAGITYAL,METPALLY,chinthakunta ,2011231,Ambaripeta - I,47,5,0,50,2,0,41,11,0
2025,8,KUMARAMBHEEM-ASIFABAD,SIRPUR,Chinthalamanepally,1913129,Karjelly - 1,25,13,8,37,8,1,23,14,9
2025,8,MAHABUBABAD ,MARIPEDA,KOUSALYADEVIPALLY,2110133,Kommula Vancha,51,2,1,51,2,1,51,3,0
2025,8,KUMARAMBHEEM-ASIFABAD,SIRPUR,Ravindranagar,1913095,Ranvelly,52,13,4,69,0,0,40,23,6
2025,8,NIZAMABAD,DICHPALLY,Dichpally,1809309,Devanagar,37,3,0,30,10,0,38,2,0
2025,8,BHADRADRI-KOTHAGUDEM,CHERLA,R Kothagudem,2222084,Botigudem,13,6,2,20,0,1,6,4,11
2025,8,NIZAMABAD,DICHPALLY,Navipet,1809220,Naleshwar-2,108,18,4,123,6,1,101,16,13
2025,8,KUMARAMBHEEM-ASIFABAD,SIRPUR,Lonavelly,1913027,Kommuguda,46,2,0,47,0,1,43,5,0
2025,8,MAHABUBABAD ,MARIPEDA,PEDDAMUPARAM,2110235,Panthula Thanda -1,4,0,0,4,0,0,2,1,1
2025,8,NIZAMABAD,DICHPALLY,Makloor,1809377,Gadwal Camp,8,1,2,10,1,0,4,5,2
2025,8,BHADRADRI-KOTHAGUDEM,CHERLA,Anjaneyapuram,2222016,Chalamala,2,6,1,7,2,0,4,1,4
2025,8,ADILABAD,NARNOOR,GADIGUDA,1917171,Maregaam-I,21,5,4,28,2,0,14,7,9
2025,8,JAGITYAL,METPALLY,korutla urban 2,2011338,Markandeyaveedhi-2,51,0,1,51,1,0,33,19,0
2025,8,MAHABUBABAD ,MARIPEDA,THALLA OOKAL,2110376,Komatikunta Thanda,8,0,1,9,0,0,6,2,1
2025,8,ADILABAD,NARNOOR,TADIHATNUR,1917205,S.T Colony,17,2,0,18,1,0,17,2,0
2025,8,MAHABUBABAD ,MARIPEDA,THALLA OOKAL,2110303,Dubba Thanda -1,6,0,1,6,1,0,4,3,0
2025,8,NIZAMABAD,DICHPALLY,Nadipally,1809016,Mullangi-2,31,15,5,43,7,1,17,21,13
2025,8,MAHABUBNAGAR,DEVERAKADRA,Chinna chintha kunta,1403121,Fardipuram-1,20,11,0,31,0,0,13,9,9
2025,8,RANGAREDDY,AMANGAL,Irvin,1402096,Girikothapally-I,19,1,0,20,0,0,17,2,1
2025,8,RANGAREDDY,AMANGAL,Irvin,1402185,Gangya thanda,5,1,0,6,0,0,6,0,0
2025,8,NIZAMABAD,BODHAN,Rakasipet,1804003,Gosambasthi,130,1,0,129,2,0,129,2,0
2025,8,NIZAMABAD,BODHAN,Rakasipet,1804021,Ekachekranagar,47,17,0,63,1,0,40,17,7
2025,8,MAHABUBABAD ,MAHABUBABAD,Bayyaram,2211005,Jagguthanda-1,33,8,2,39,4,0,30,8,5
2025,8,SIDDIPET,SIDDIPET,Raghavapur,1710272,BUSSAPUR-II,50,7,0,56,1,0,50,7,0
2025,8,MAHABUBABAD ,MAHABUBABAD,Inugurthy,2109368,Inugurthy-3,27,4,0,29,2,0,28,3,0
2025,8,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Bhatupally,1907012,Bodapally - 1,84,2,1,85,2,0,85,2,0
2025,8,MAHABUBABAD ,MAHABUBABAD,Inugurthy,2109593,Dubba Thanda,9,0,0,5,2,2,9,0,0
2025,8,JAGITYAL,MALLIAL,Muthyampeta,2009031,sarvapoor-2,31,2,1,32,2,0,26,5,3
2025,8,JAGITYAL,MALLIAL,Muthyampeta,2009049,Balwanthapoor-II,41,4,0,43,2,0,43,2,0
2025,8,SIDDIPET,SIDDIPET,Nangunur,1710215,KONDAMRAJPALLY,65,2,0,66,1,0,66,1,0
2025,8,ADILABAD,JAINAD,Bela,1901203,Chaprla-II,34,8,1,42,1,0,23,16,4
2025,8,MAHABUBABAD ,MAHABUBABAD,Alli Gudem,2211180,Redyathanda,13,0,0,11,0,2,9,0,4
2025,8,MAHABUBABAD ,THORRUR,Ammapuram,2110168,Teekya Thanda-2,20,2,1,21,2,0,11,6,6
2025,8,MAHABUBABAD ,MAHABUBABAD,Madhapuram,2109057,Malyala Thanda-2,49,2,0,49,2,0,38,12,1
2025,8,KAMAREDDY,YELLAREDDY,Lingampet,1810087,Lingampet-III,42,5,2,47,2,0,43,5,1
2025,8,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),New Gollagudem ,2208091,W BGollaGudem - 2,28,2,0,30,0,0,26,4,0
2025,8,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),Chunchupally,2207270,Ram Nagar-2,53,3,0,55,1,0,55,1,0
2025,8,NIZAMABAD,BHEEMGAL,Sirikonda,1803166,Kondapur-1,64,1,2,64,3,0,66,1,0
2025,8,ADILABAD,BOATH,ICHODA,1905110,Echoda-VII,78,1,0,78,1,0,76,3,0
2025,8,ADILABAD,BOATH,ICHODA,1905145,Borigama-II,19,0,1,19,1,0,18,0,2
2025,8,ADILABAD,BOATH,ICHODA,2318260,Dubarpet-2,0,0,0,0,0,0,0,0,0
2025,8,NIZAMABAD,BHEEMGAL,Bheemgal,1803115,Chengal-1,64,6,0,68,2,0,70,0,0
2025,8,ADILABAD,BOATH,WAIPET,1914219,Bheempur,39,1,2,40,2,0,39,0,3
2025,8,ADILABAD,BOATH,NARSAPUR,1905159,Keshavpatnam,138,2,0,139,1,0,140,0,0
2025,8,ADILABAD,BOATH,GOCONDA,1905196,Bhutaitanda,86,0,1,86,1,0,83,2,2
2025,8,NIZAMABAD,BHEEMGAL,Pachalanadukuda,1803215,P Nadukuda,52,9,1,61,1,0,46,13,3
2025,8,NIZAMABAD,BHEEMGAL,Pachalanadukuda,1803015,Anksapoor-2,65,0,0,65,0,0,65,0,0
2025,8,ADILABAD,BOATH,NERADIGONDA,1905259,Kuntala-B,7,3,0,10,0,0,4,4,2
2025,8,RANGAREDDY,CHEVELLA,HIMAYATH NAGAR,1502106,Medipally II,69,7,2,77,0,1,62,15,1
2025,8,KHAMMAM,KAMEPALLI,Gandhinagar,2223081,Raigudem-1,16,5,0,18,1,2,15,5,1
2025,8,WANAPARTHY,PEBBAIR,Pangal,1410036,Chikkepally-II,22,6,0,27,1,0,17,8,3
2025,8,KHAMMAM,KAMEPALLI,Cheemalapadu,2223067,Venkatapuram,22,2,0,23,1,0,16,7,1
2025,8,SURYAPET,SURYAPET (U),Balemla,2317023,Dubbathanda-3,6,1,0,7,0,0,7,0,0
2025,8,MAHABUBNAGAR,JEDCHERLA,Kodugal,1407113,ERLAPALLY,26,10,1,33,4,0,26,7,4
2025,8,KUMARAMBHEEM-ASIFABAD,SIRPUR,Kouthala,1913061,Gudlabori - 2,39,10,1,47,2,1,19,19,12
2025,8,NIZAMABAD,DICHPALLY,Nadipally,1809275,Suddulam-2,42,3,2,43,4,0,41,6,0
2025,8,NIZAMABAD,DICHPALLY,Gottumukku,1809152,Bonkan palli,83,0,0,81,2,0,83,0,0
2025,8,MAHABUBABAD ,MARIPEDA,ULLEPALLI,2110044,Gurrapu Thanda - 1,15,4,0,16,1,2,17,1,1
2025,8,JAGITYAL,METPALLY,kathalapur ,2011197,Duluru - I,19,10,10,37,2,0,6,4,29
2025,8,BHADRADRI-KOTHAGUDEM,CHERLA,Tegada,2222050,Ricepeta-1,49,2,1,52,0,0,41,6,5
2025,8,KUMARAMBHEEM-ASIFABAD,SIRPUR,Bejjur,1913304,Sushmeer,11,2,1,11,3,0,6,4,4
2025,8,ADILABAD,NARNOOR,NARNOOR,1917116,Gonduguda ,17,3,0,19,1,0,6,5,9
2025,8,ADILABAD,NARNOOR,NARNOOR,1917082,Barik rao guda ,15,0,0,15,0,0,8,5,2
2025,8,NIZAMABAD,DICHPALLY,Indalwai,1809118,Mogunanaik Tanda,34,8,0,40,2,0,40,2,0
2025,8,NIZAMABAD,DICHPALLY,Indalwai,1809186,Yellareddy palli-2,72,2,0,72,2,0,74,0,0
2025,8,MAHABUBABAD ,MARIPEDA,MARIPEDA,2110010,Deshya Thanda,24,1,0,24,1,0,24,1,0
2025,8,MAHABUBABAD ,MARIPEDA,MARIPEDA,2110342,Sevanagar,43,5,0,47,1,0,46,2,0
2025,8,NIZAMABAD,DICHPALLY,Dharpally,1803204,Hannajipet,68,7,0,73,1,1,62,13,0
2025,8,NIZAMABAD,DICHPALLY,Dharpally,1803293,Laxmi Cheru T,23,3,0,23,3,0,25,1,0
2025,8,KARIMNAGAR,KARIMNAGAR(U),MARUTHINAGAR,2007087,A P H B COLONY-II,77,3,0,80,0,0,72,8,0
2025,8,KARIMNAGAR,KARIMNAGAR(U),KISANNAGAR,2007053,KISANNAGAR-I,70,3,0,70,2,1,69,4,0
2025,8,JAGITYAL,METPALLY,Ammakkapet,2011129,Erdandi -1,54,8,1,56,5,2,60,3,0
2025,8,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),Penagadapa,2207363,Penuballi BCColony	 ,14,1,0,14,1,0,10,4,1
2025,8,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),Madhura basthi,2208082,Madhura Basthi - 3,20,0,0,20,0,0,20,0,0
2025,8,NIZAMABAD,NIZAMABAD (U),Nyalkal,1809054,Nyalkal-2,57,0,1,56,2,0,56,0,2
2025,8,JOGULAMBA-GADWAL,GADWAL(U),jammichedu,1406120,Melachervu-2,32,7,1,39,1,0,14,8,18
2025,8,NALGONDA,ANUMULA,Nidamanoor,2314208,Jangalavarigudem,44,17,7,61,7,0,45,12,11
2025,8,NALGONDA,ANUMULA,Chalakurth,2314038,Hill Colony-V,34,0,0,33,1,0,34,0,0
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Thurkapall,2301070,Malkapur,35,5,0,39,1,0,36,3,1
2025,8,SURYAPET,CHIVEMLA,Sirikonda,2317267,Kamala thanda,6,1,1,7,1,0,4,2,2
2025,8,VIKARABAD,KODANGAL,Balampet,1409192,TEMMAREDDYPALLY,51,11,1,62,1,0,47,11,5
2025,8,KHAMMAM,KALLUR,Kalluru,2204006,Kallur-6,34,1,0,33,2,0,35,0,0
2025,8,JANGAON,JANGAON,Nawabpet,2107172,Kundaram 2,38,3,1,37,5,0,36,5,1
2025,8,JOGULAMBA-GADWAL,GADWAL(U),Ganjipet,1406086,26th Ward - IV,45,6,0,48,3,0,48,3,0
2025,8,SURYAPET,CHIVEMLA,Chivemla,2317063,Modinipuram,41,2,1,42,2,0,26,9,9
2025,8,SURYAPET,CHIVEMLA,Aipoor,2317233,Aipoor-I,24,3,1,26,2,0,23,4,1
2025,8,MAHABUBNAGAR,DEVERAKADRA,Nagaram,1403176,Ajilapor-1,41,6,0,45,2,0,28,14,5
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Vangapally,2301138,Kamtam guda,30,1,3,31,3,0,30,3,1
2025,8,NALGONDA,NAKREKAL,Perkakondaram,2311149,Perkakondaram -II,21,2,0,22,1,0,16,7,0
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Rajapet,2301172,Pittalagudem,41,2,1,36,8,0,43,1,0
2025,8,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,PAPAKOLLU,2220186,Bachalakoyagudem,41,3,0,42,2,0,42,1,1
2025,8,MAHABUBABAD ,THORRUR,Rajulakothapally,2109482,Esuka Chandru Thanda,15,1,0,14,2,0,16,0,0
2025,8,MAHABUBABAD ,THORRUR,Rajulakothapally,2109500,Kotha Thanda,10,3,0,11,2,0,12,1,0
2025,8,NIZAMABAD,BODHAN,Renjal,1804271,Kandakurthi,84,2,0,85,1,0,85,0,1
2025,8,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Chinnaraspally,1913239,Rampur,43,15,3,60,1,0,3,8,50
2025,8,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Nazrulnagar,1913278,Nazroolnagar - 11,43,1,0,44,0,0,42,2,0
2025,8,MAHABUBABAD ,THORRUR,Thorrur,2110379,Dasru Thanda,19,1,1,21,0,0,14,5,2
